Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,TN - Nashville
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,TN,37745,TN - Knoxville
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,TN - Nashville
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,TN - Knoxville
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,TN - Knoxville
440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,TN - Knoxville
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,TN - Knoxville
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,TN - Knoxville
440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,TN - Nashville
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,TN - Nashville
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,TN - Nashville
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,TN - Nashville
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,TN - Memphis
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,TN - Memphis
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,TN,37743,TN - Knoxville
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,TN - Nashville
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,TN - Knoxville
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,TN - Knoxville
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,TN - Nashville
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,TN - Nashville
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,TN - Jackson
440061,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,161 MOUNT PELIA RD,MARTIN,TN,38237,TN - Jackson
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,TN - Johnson City
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,TN - Nashville
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,37814,TN - Knoxville
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,TN - Knoxville
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,TN - Jackson
440072,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,400 TICKLE ST,DYERSBURG,TN,38024,TN - Memphis
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,TN - Nashville
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,TN - Knoxville
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,TN - Nashville
440083,TENNOVA HEALTHCARE - JAMESTOWN,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,38556,TN - Nashville
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,TN - Knoxville
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,TN - Chattanooga
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,AL - Huntsville
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,TN - Chattanooga
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,TN - Memphis
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,TN - Knoxville
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,TN - Nashville
440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917,TN - Knoxville
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,TN - Knoxville
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,TN - Memphis
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TN - Memphis
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,TN - Jackson
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,TN - Nashville
440137,TENNOVA HEALTHCARE-SHELBYVILLE,2835 HWY 231 N,SHELBYVILLE,TN,37160,TN - Nashville
440144,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,TN - Nashville
440148,SAINT THOMAS DEKALB HOSPITAL,520 W MAIN ST,SMITHVILLE,TN,37166,TN - Nashville
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,TN - Nashville
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,TN - Nashville
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,TN - Memphis
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,TN - Knoxville
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,TN - Chattanooga
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,TN - Nashville
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,TN - Knoxville
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,TN - Nashville
440176,INDIAN PATH MEDICAL CENTER,2000 BROOKSIDE DR,KINGSPORT,TN,37660,TN - Kingsport
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,TN - Knoxville
440181,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,TN - Jackson
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,TN - Jackson
440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,TN - Memphis
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,TN - Johnson City
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,TN - Chattanooga
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,TN - Nashville
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,TN - Jackson
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,TN,38583,TN - Nashville
440193,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,TN - Nashville
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,TN - Nashville
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,TN - Nashville
440200,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,TN - Nashville
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,TN - Nashville
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,TN - Nashville
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,TN - Memphis
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,TN - Nashville
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,TX - El Paso
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,TX - San Antonio
450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,TX - Wichita Falls
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,TX - Bryan
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,TX - Dallas
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,TX - Houston
450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,TX - Dallas
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,TX - Victoria
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,TX - El Paso
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,TX - Harlingen
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,TX - San Antonio
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,811 S WASHINGTON,MARSHALL,TX,75670,LA - Shreveport
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,TX - Harlingen
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,2830 CALDER AVENUE,BEAUMONT,TX,77702,TX - Beaumont
450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,TX - Houston
450037,CHRISTUS GOOD SHEPHERD MEDICAL CENTER- LONGVIEW,700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601,TX - Longview
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TX - Fort Worth
450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,TX - Lubbock
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,TX - Waco
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,TX - Dallas
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,TX - Corpus Christi
450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,TX - Dallas
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,TX - Temple
450055,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,TX,79556,TX - Abilene
450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TX - Austin
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,TX - San Antonio
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,TX - Fort Worth
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,TX - Houston
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,TX - Houston
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,TX - Abilene
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,TX - Dallas
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TX - Tyler
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,TX - Corpus Christi
450083,EAST TEXAS MEDICAL CENTER,1000 SOUTH BECKHAM STREET,TYLER,TX,75701,TX - Tyler
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,TX - Fort Worth
450087,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,TX - Fort Worth
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,TX - Dallas
450092,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,TX - San Antonio
450097,BAYSHORE MEDICAL CENTER,4000 SPENCER HWY,PASADENA,TX,77504,TX - Houston
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,PAMPA,TX,79065,TX - Amarillo
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,TX - Waco
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,TX - Tyler
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,TX - San Antonio
450107,LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,EL PASO,TX,79902,TX - El Paso
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,TX - San Antonio
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,TX - McAllen
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,601 E 15TH STREET,AUSTIN,TX,78701,TX - Austin
450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,78596,TX - Harlingen
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,TX - San Antonio
450132,MEDICAL CENTER HOSPITAL,500 W 4TH STREET,ODESSA,TX,79761,TX - Odessa
450133,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,TX,79701,TX - Odessa
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,TX,76104,TX - Fort Worth
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,TX,76104,TX - Fort Worth
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,ANDREWS,TX,79714,TX - Lubbock
450147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST,VICTORIA,TX,77902,TX - Victoria
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,TX - Fort Worth
450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,TX - Temple
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,TX - San Antonio
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,TX - Lubbock
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,TX - Corpus Christi
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,TX - San Antonio
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,MISSION,TX,78572,TX - McAllen
450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,HOUSTON,TX,77008,TX - Houston
450187,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,TX - Houston
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,TX - Waco
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,TX - Houston
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,JACKSONVILLE,TX,75766,TX - Tyler
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,TX - Dallas
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,AR - Texarkana
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,76086,TX - Fort Worth
450209,NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,TX - Amarillo
450210,ETMC CARTHAGE,409 WEST COTTAGE,CARTHAGE,TX,75633,LA - Shreveport
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,75901,TX - Houston
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,TX - San Antonio
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,78643,TX - Austin
450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,77304,TX - Houston
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,TX - Abilene
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,TX - Amarillo
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,TX - San Antonio
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,TX - Dallas
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,TX - San Antonio
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,TX - Dallas
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,TX - Austin
450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,TX - Dallas
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,TX - Houston
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,TX - Dallas
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,TX - Bryan
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,TX - Dallas
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,TX - Houston
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,TX - San Angelo
450346,BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,77701,TX - Beaumont
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,TX - Houston
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,TX - Waco
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,TX - Fort Worth
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,TX - Dallas
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,TX - Houston
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,TX - Amarillo
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,TX - Houston
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,TX - Dallas
450379,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,DALLAS,TX,75234,TX - Dallas
450388,METHODIST HOSPITAL,7700 FLOYD CURL DR,SAN ANTONIO,TX,78229,TX - San Antonio
450389,EAST TEXAS MEDICAL CENTER ATHENS,2000 SOUTH PALESTINE,ATHENS,TX,75751,TX - Dallas
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,TX - Houston
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,TX - Lubbock
450400,PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,MEXIA,TX,76667,TX - Waco
450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,TX - Dallas
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,EASTLAND,TX,76448,TX - Abilene
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,TX,76020,TX - Fort Worth
450422,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,TX - Dallas
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,4401 GARTH ROAD,BAYTOWN,TX,77521,TX - Houston
450431,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,TX - Austin
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,TX - Dallas
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,TX - Fort Worth
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,TX - Beaumont
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,TX - Dallas
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,TX - Houston
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,TX - Dallas
450475,ETMC HENDERSON,300 WILSON STREET,HENDERSON,TX,75652,TX - Tyler
450484,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,TX - Houston
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,TX - Abilene
450508,MEMORIAL HOSPITAL,1204 MOUND ST,NACOGDOCHES,TX,75961,TX - Houston
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,TX - Beaumont
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,TX - Dallas
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,TX - Lubbock
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,TX,79606,TX - Abilene
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,1650 W COLLEGE ST,GRAPEVINE,TX,76051,TX - Dallas
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,TX - Fort Worth
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TX - San Angelo
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,TX - Beaumont
450580,TIMBERLANDS HOSPITAL,1100 E LOOP 304,CROCKETT,TX,75835,TX - Tyler
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,TX,76384,TX - Wichita Falls
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,SEYMOUR,TX,76380,TX - Wichita Falls
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DR,BROWNWOOD,TX,76801,TX - Abilene
450596,LAKE GRANBURY MEDICAL CENTER,1310 PALUXY RD,GRANBURY,TX,76048,TX - Fort Worth
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,TX - Victoria
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,TX - San Antonio
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,ARANSAS PASS,TX,78336,TX - Corpus Christi
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,HOUSTON,TX,77024,TX - Houston
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,TX - Houston
450620,DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,TX - San Antonio
450634,MEDICAL CITY DENTON,3535 SOUTH I35 EAST,DENTON,TX,76210,TX - Dallas
450638,HOUSTON NORTHWEST MEDICAL CENTER,710 CYPRESS CREEK PARKWAY,HOUSTON,TX,77090,TX - Houston
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TX - Fort Worth
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255,TX - Dallas
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,TX - San Antonio
450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,HOUSTON,TX,77082,TX - Houston
450647,MEDICAL CITY DALLAS,7777 FOREST LANE,DALLAS,TX,75230,TX - Dallas
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,TX,75075,TX - Dallas
